Run_mgm,Sample_name,Run,colSums.data.genomesize.,NGs,AGS,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,environment_(biome),environment_(material),geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,Sample_name2,Sequencing_method,soil_environmental_package,SRA Study,Submitter_Id,latitude,longitude,biome,delta15N,N_conc_g_kg,P_conc_mg_kg,pH,gene_count,gc_count,gc_percent,shannon,simp,richness,pielous,AGS_mgm,Total_base_mgm,NGs_mgm,AGS2_mgm,Run2_mgm,GC_percent_mgm,shannon_ko,simp_ko,richness_ko,pielous_ko,Biome,Biome2
ERR1877914,S037,ERR1873257,160548.3758,30000,5.351612527,AMPLICON,489,74179344,PRJEB19856,SAMEA103892592,48517728,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"fastq,run.zq,sra","ena,gs,s3,ncbi","ena,gs.US,ncbi.public,s3.us-east-1",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Boreal_forests,soil,Japan,Asia,Japan,43.28847,142.60428,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:20Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,S037,Illumina,soil,ERP021922,S037,43.29,142.6,forest: temperate coniferous forest biome,0.206762009,7.499867618,70.27300303,6.0240002,4905.027467,1.00748E+11,0.627526016,6.950608476,0.995580116,4088,0.835830488,2985810.357,9543786,3.196380499,2.985810357,ERR1877914,63.37,7.694300094,0.999149161,5461,0.89412596,Boreal_forests,Forest
ERR1877915,AV125,ERR1873193,162306.4317,30000,5.410214392,AMPLICON,490,68036500,PRJEB19856,SAMEA103892441,45213611,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"run.zq,sra,fastq","gs,ena,ncbi,s3","ncbi.public,ena,gs.US,s3.us-east-1",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Tropical_montane_forests,soil,Colombia,South America,Colombia,4.867,-75.167,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:16Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,AV125,Illumina,soil,ERP021922,AV125,4.87,-75.13,forest: tropical broadleaf forest biome,-0.866488646,12.64931071,12.51914633,6.0100002,4918.181,1.02394E+11,0.630871316,6.530650079,0.996067911,2545,0.832790752,3531881.768,12256009,3.470107383,3.531881768,ERR1877915,61.19,7.692094051,0.999122183,5473,0.893641661,Tropical_montane_forests,Forest
ERR1877920,G2655,ERR1873205,158227.537,30000,5.274251234,AMPLICON,490,110608680,PRJEB19856,SAMEA103892454,73352852,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"run.zq,sra,fastq","ncbi,s3,gs,ena","gs.US,ena,s3.us-east-1,ncbi.public",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Moist_tropical_forests,soil,Papua New Guinea,Oceania,Papua New Guinea,-9.4448,147.34867,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:17Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,G2655,Illumina,soil,ERP021922,G2655,-9.44,147.35,forest: tropical broadleaf forest biome,1.454191134,7.003230549,2.049928963,6.29,4795.902133,97729063029,0.617648893,6.079803426,0.988610271,2648,0.771395953,6096281.471,103253090,16.93706081,6.096281471,ERR1877920,59.52,7.694551935,0.998795932,6504,0.876355425,Moist_tropical_forests,Forest
ERR1877921,S068,ERR1873265,173683.6719,30000,5.78945573,AMPLICON,492,134490168,PRJEB19856,SAMEA103892605,88297828,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"run.zq,sra,fastq","gs,ena,ncbi,s3","s3.us-east-1,gs.US,ena,ncbi.public",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Savannas,soil,Zimbabwe,Africa,Zimbabwe,-20.01863,29.47745,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:21Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,S068,Illumina,soil,ERP021922,S068,-20.02,29.48,woodland: tropical woodland biome,3.500261695,3.173226311,14.46617767,6.131,5360.041133,1.11166E+11,0.640046692,6.501153013,0.995403471,3002,0.811930236,4236758.538,284792882,67.21952159,4.236758538,ERR1877921,63.56,7.889695615,0.999321329,7777,0.880651952,Savannas,Grassland
ERR1877922,G2847,ERR1873349,156346.2955,30000,5.211543184,AMPLICON,491,112990884,PRJEB19856,SAMEA103892489,71572623,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"fastq,sra,run.zq","gs,ena,s3,ncbi","ncbi.public,ena,gs.US,s3.us-east-1",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Temperate_deciduous_forests,soil,Estonia,Europe,Estonia,58.92812,23.86384,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:18Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,G2847,Illumina,soil,ERP021922,G2847,58.93,23.86,forest: temperate broadleaf forest biome,0.952096209,7.653782198,2.61849183,6.8520002,4753.804267,98444871330,0.629659123,7.197547332,0.997029933,4607,0.853261874,3572323.865,15993725,4.477120666,3.572323865,ERR1877922,63.41,7.724391986,0.999194495,5498,0.896919033,Temperate_deciduous_forests,Forest
ERR1877924,S208,ERR1873315,153722.7875,30000,5.124092917,AMPLICON,491,84956748,PRJEB19856,SAMEA103892559,52660441,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"sra,fastq,run.zq","gs,s3,ena,ncbi","gs.US,ncbi.public,ena,s3.us-east-1",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Temperate_deciduous_forests,soil,Estonia,Europe,Estonia,58.15685,22.5004,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:20Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,S208,Illumina,soil,ERP021922,S208,58.16,22.5,forest: temperate broadleaf forest biome,1.646853924,18.66629463,18.57697347,7.2529998,4660.852067,97011811789,0.63108283,7.229994465,0.997721973,4315,0.863813834,1617895.318,3790195,2.342670109,1.617895318,ERR1877924,64.5,7.666564977,0.999144351,4907,0.902116717,Temperate_deciduous_forests,Forest
ERR1877926,G2751,ERR1873222,169615.2337,30000,5.653841123,AMPLICON,491,67081402,PRJEB19856,SAMEA103892472,43530421,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"sra,run.zq,fastq","s3,ena,ncbi,gs","s3.us-east-1,ncbi.public,gs.US,ena",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Savannas,soil,Australia,Oceania,Australia,-13.53216667,131.3180833,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:17Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,G2751,Illumina,soil,ERP021922,G2751,-13.53,131.32,woodland: tropical woodland biome,2.254522071,0.868666237,3.228442991,6.73,5177.354867,1.06579E+11,0.628355472,7.356182453,0.998267316,4275,0.879869362,3513100.188,359205668,102.2474876,3.513100188,ERR1877926,64.46,7.855972496,0.999293017,8059,0.873415243,Savannas,Grassland
ERR1877927,S128,ERR1873284,163772.8754,30000,5.459095847,AMPLICON,491,66547194,PRJEB19856,SAMEA103892524,42304381,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"fastq,run.zq,sra","s3,ncbi,gs,ena","s3.us-east-1,gs.US,ncbi.public,ena",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Temperate_deciduous_forests,soil,Italy,Europe,Italy,38.01639,14.04278,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:19Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,S128,Illumina,soil,ERP021922,S128,38.02,14.04,shrubland: temperate shrubland biome,2.332408842,4.016463784,4.856824851,NA,4988.1371,1.03377E+11,0.631223629,7.499897532,0.99852622,4881,0.88305716,2325887.718,6862595,2.95052721,2.325887718,ERR1877927,67.03,7.707772737,0.999248074,5062,0.903658764,Temperate_deciduous_forests,Forest
ERR1877931,S111,ERR1873280,152785.2867,30000,5.092842891,AMPLICON,491,116487295,PRJEB19856,SAMEA103892518,75904523,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"run.zq,sra,fastq","s3,ncbi,ena,gs","s3.us-east-1,gs.US,ncbi.public,ena",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Temperate_deciduous_forests,soil,China,Asia,China,39.95546,115.42577,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:18Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,S111,Illumina,soil,ERP021922,S111,39.96,115.43,forest: temperate broadleaf forest biome,1.507652771,3.188034101,2.072960065,7.3140001,4770.088367,97467002468,0.63793448,7.339779055,0.99815792,4798,0.865953103,2102124.378,10186469,4.845797473,2.102124378,ERR1877931,65.82,7.782843046,0.999285474,5501,0.903648849,Temperate_deciduous_forests,Forest
ERR1877933,S125,ERR1873283,156320.2313,30000,5.210674377,AMPLICON,491,73736907,PRJEB19856,SAMEA103892523,47224975,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"sra,run.zq,fastq","ncbi,s3,gs,ena","gs.US,ncbi.public,s3.us-east-1,ena",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Temperate_deciduous_forests,soil,Italy,Europe,Italy,37.86361,14.04111,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:19Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,S125,Illumina,soil,ERP021922,S125,37.86,14.04,forest: temperate broadleaf forest biome,0.993307018,10.59240256,32.67181951,NA,4768.3098,99002432407,0.633330898,7.320737127,0.998324489,4479,0.870774602,2676555.847,12207529,4.560909503,2.676555847,ERR1877933,65.22,7.7604457,0.999251124,5520,0.900687765,Temperate_deciduous_forests,Forest
ERR1877934,G2819,ERR1873345,148431.5688,30000,4.94771896,AMPLICON,491,72636576,PRJEB19856,SAMEA103892491,48661907,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"run.zq,sra,fastq","ena,ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1,ena",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Temperate_deciduous_forests,soil,Estonia,Europe,Estonia,58.23408,22.44107,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:18Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,G2819,Illumina,soil,ERP021922,G2819,58.23,22.44,woodland: woodland: temperate woodland biome,2.746095796,5.249930069,14.5313931,6.5929999,4563.6537,93598595046,0.630584153,7.280122636,0.997299162,4722,0.86053584,2961727.424,10473941,3.536429758,2.961727424,ERR1877934,64.5,7.769114245,0.999225218,5516,0.901769716,Temperate_deciduous_forests,Forest
ERR1877936,AV110,ERR1873188,170807.2468,30000,5.693574894,AMPLICON,489,38511195,PRJEB19856,SAMEA103892436,25569222,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"run.zq,fastq,sra","ena,ncbi,s3,gs","ncbi.public,ena,gs.US,s3.us-east-1",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Moist_tropical_forests,soil,Colombia,South America,Colombia,-0.3806,-72.236,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:16Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,AV110,Illumina,soil,ERP021922,AV110,-0.63,-72.39,forest: tropical broadleaf forest biome,2.136316857,6.775916088,13.62992922,4.9169998,5178.046833,1.09801E+11,0.642835755,6.287454279,0.995157562,2053,0.824361734,2662626.773,15878172,5.963348736,2.662626773,ERR1877936,65.01,7.783219736,0.999261476,5614,0.901564094,Moist_tropical_forests,Forest
ERR1877937,S262,ERR1873332,178625.383,30000,5.954179432,AMPLICON,492,54249888,PRJEB19856,SAMEA103892582,35142769,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2015,public,"run.zq,sra,fastq","gs,ncbi,s3,ena","s3.us-east-1,ena,ncbi.public,gs.US",2018/5/31,2018/5/31,2018/11/16,2017/3/6,Southern_temperate_forests,soil,Argentina,South America,Argentina,-54.814983,-68.480483,EMBL,European Molecular Biology Laboratory,2018-05-31T17:02:46Z,2017-03-06T16:33:20Z,public,Illumina MiSeq,metagenome,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,18S metabarcoding data of global soil samples,S262,Illumina,soil,ERP021922,S262,-54.81,-68.48,forest: temperate broadleaf forest biome,0.627618699,5.913914898,72.55173432,5.8449998,5429.0663,1.15435E+11,0.646239431,5.329831076,0.984785191,1475,0.730472751,4251624.441,32020546,7.531367468,4.251624441,ERR1877937,61.96,7.79944037,0.999287132,5463,0.906305356,Southern_temperate_forests,Forest
